sale_id,date,item,qty,amount,status
S03060,2025-08-13,cinnamon bun,1,4.25,paid
S03061,2025-08-13,seed rye,2,16.50,paid
S03062,2025-08-13,seed rye,1,8.25,paid
S03063,2025-08-13,croissant,2,7.50,paid
S03064,2025-08-13,seed rye,1,8.25,paid
S03065,2025-08-13,apple tart,3,16.50,paid
S03066,2025-08-13,croissant,3,11.25,paid
S03067,2025-08-13,apple tart,1,5.50,paid
S03068,2025-08-13,seed rye,1,8.25,paid
S03069,2025-08-13,sourdough loaf,1,7.50,paid
S03070,2025-08-13,apple tart,1,5.50,void
S03071,2025-08-14,croissant,1,3.75,refunded
S03072,2025-08-14,filter coffee,3,9.00,paid
S03073,2025-08-14,cinnamon bun,2,8.50,paid
S03074,2025-08-14,seed rye,3,24.75,paid
S03075,2025-08-14,sourdough loaf,3,22.50,paid
S03076,2025-08-14,filter coffee,1,3.00,paid
S03077,2025-08-14,apple tart,2,11.00,paid
S03078,2025-08-14,seed rye,2,16.50,paid
S03079,2025-08-14,cinnamon bun,1,4.25,paid
S03080,2025-08-14,sourdough loaf,2,15.00,paid
S03081,2025-08-14,croissant,2,7.50,paid
S03082,2025-08-14,cinnamon bun,1,4.25,void
S03083,2025-08-14,sourdough loaf,1,7.50,paid
S03084,2025-08-15,seed rye,1,8.25,paid
S03085,2025-08-15,croissant,1,3.75,paid
S03086,2025-08-15,apple tart,1,5.50,paid
S03087,2025-08-15,cinnamon bun,2,8.50,paid
S03088,2025-08-15,seed rye,1,8.25,paid
S03089,2025-08-15,sourdough loaf,1,7.50,paid
S03090,2025-08-15,cinnamon bun,1,4.25,paid
S03091,2025-08-15,cinnamon bun,3,12.75,paid
S03092,2025-08-15,apple tart,1,5.50,paid
S03093,2025-08-15,sourdough loaf,2,15.00,paid
S03094,2025-08-15,croissant,1,3.75,paid
S03095,2025-08-16,cinnamon bun,1,4.25,paid
S03096,2025-08-16,croissant,1,3.75,paid
S03097,2025-08-16,croissant,3,11.25,paid
S03098,2025-08-16,croissant,1,3.75,paid
S03099,2025-08-16,croissant,2,7.50,paid
S03100,2025-08-16,seed rye,2,16.50,paid
S03101,2025-08-16,filter coffee,1,3.00,paid
S03102,2025-08-16,filter coffee,2,6.00,paid
S03103,2025-08-16,filter coffee,3,9.00,paid
S03104,2025-08-16,croissant,1,3.75,paid
S03105,2025-08-16,seed rye,1,8.25,paid
S03106,2025-08-16,croissant,1,3.75,paid
S03107,2025-08-16,cinnamon bun,1,4.25,paid
S03108,2025-08-16,apple tart,2,11.00,paid
S03109,2025-08-16,croissant,2,7.50,paid
S03110,2025-08-16,apple tart,1,5.50,paid
S03111,2025-08-16,croissant,1,3.75,paid
S03112,2025-08-16,apple tart,1,5.50,paid
S03113,2025-08-16,sourdough loaf,1,7.50,paid
S03114,2025-08-16,cinnamon bun,1,4.25,paid
S03115,2025-08-16,cinnamon bun,2,8.50,paid
S03116,2025-08-16,apple tart,1,5.50,paid
S03117,2025-08-16,croissant,2,7.50,paid
S03118,2025-08-16,apple tart,3,16.50,paid
S03119,2025-08-16,sourdough loaf,2,15.00,paid
S03120,2025-08-17,apple tart,1,5.50,paid
S03121,2025-08-17,seed rye,3,24.75,paid
S03122,2025-08-17,seed rye,2,16.50,paid
S03123,2025-08-17,croissant,2,7.50,paid
S03124,2025-08-17,sourdough loaf,2,15.00,paid
S03125,2025-08-17,croissant,1,3.75,paid
S03126,2025-08-17,cinnamon bun,3,12.75,paid
S03127,2025-08-17,cinnamon bun,2,8.50,paid
S03128,2025-08-17,apple tart,1,5.50,paid
S03129,2025-08-17,cinnamon bun,1,4.25,paid
S03130,2025-08-17,cinnamon bun,2,8.50,paid
S03131,2025-08-17,seed rye,1,8.25,paid
S03132,2025-08-17,cinnamon bun,1,4.25,paid
S03133,2025-08-17,sourdough loaf,1,7.50,paid
S03134,2025-08-17,cinnamon bun,1,4.25,paid
S03135,2025-08-17,croissant,1,3.75,paid
S03136,2025-08-17,croissant,1,3.75,paid
S03137,2025-08-17,croissant,2,7.50,paid
S03138,2025-08-17,croissant,1,3.75,paid
S03139,2025-08-17,apple tart,1,5.50,paid
S03140,2025-08-17,cinnamon bun,3,12.75,paid
S03141,2025-08-17,seed rye,1,8.25,paid
S03142,2025-08-18,filter coffee,1,3.00,void
S03143,2025-08-18,filter coffee,3,9.00,paid
S03144,2025-08-18,cinnamon bun,2,8.50,paid
S03145,2025-08-18,sourdough loaf,1,7.50,paid
S03146,2025-08-18,apple tart,3,16.50,paid
S03147,2025-08-18,cinnamon bun,1,4.25,paid
S03148,2025-08-18,apple tart,3,16.50,paid
S03149,2025-08-18,filter coffee,1,3.00,void
S03150,2025-08-18,apple tart,2,11.00,paid
S03151,2025-08-19,filter coffee,2,6.00,paid
S03152,2025-08-19,seed rye,1,8.25,paid
S03153,2025-08-19,cinnamon bun,3,12.75,paid
S03154,2025-08-19,seed rye,1,8.25,paid
S03155,2025-08-19,cinnamon bun,2,8.50,paid
S03156,2025-08-19,apple tart,3,16.50,paid
S03157,2025-08-19,cinnamon bun,1,4.25,paid
S03158,2025-08-19,seed rye,2,16.50,paid
S03159,2025-08-20,filter coffee,1,3.00,paid
S03160,2025-08-20,croissant,2,7.50,paid
S03161,2025-08-20,apple tart,3,16.50,paid
S03162,2025-08-20,filter coffee,3,9.00,paid
S03163,2025-08-20,croissant,2,7.50,paid
S03164,20/08/2025,filter coffee,1,3.00,paid
S03165,2025-08-20,sourdough loaf,2,15.00,paid
S03166,2025-08-20,seed rye,1,8.25,paid
S03167,2025-08-20,apple tart,2,11.00,paid
S03168,2025-08-20,apple tart,2,11.00,paid
S03169,2025-08-20,sourdough loaf,2,15.00,paid
S03170,21/08/2025,apple tart,1,5.50,paid
S03171,2025-08-21,apple tart,3,16.50,paid
S03172,2025-08-21,croissant,3,11.25,paid
S03173,2025-08-21,apple tart,1,5.50,paid
S03174,2025-08-21,apple tart,1,5.50,paid
S03175,2025-08-21,cinnamon bun,1,4.25,paid
S03176,2025-08-21,croissant,3,11.25,paid
S03177,2025-08-21,filter coffee,1,3.00,paid
S03178,2025-08-21,sourdough loaf,1,7.50,paid
S03179,2025-08-21,sourdough loaf,3,22.50,paid
S03180,2025-08-21,sourdough loaf,1,7.50,paid
S03181,2025-08-22,seed rye,2,16.50,paid
S03182,2025-08-22,apple tart,3,16.50,paid
S03183,2025-08-22,apple tart,1,5.50,paid
S03184,2025-08-22,sourdough loaf,1,7.50,paid
S03185,2025-08-22,cinnamon bun,2,8.50,paid
S03186,2025-08-22,croissant,1,3.75,paid
S03187,2025-08-22,cinnamon bun,1,4.25,paid
S03188,2025-08-22,croissant,1,3.75,paid
S03189,2025-08-22,croissant,1,3.75,paid
S03190,2025-08-22,seed rye,3,24.75,paid
S03191,2025-08-22,seed rye,1,8.25,paid
S03192,2025-08-22,cinnamon bun,1,4.25,void
S03193,2025-08-22,cinnamon bun,2,8.50,paid
S03194,2025-08-22,seed rye,1,8.25,paid
S03195,2025-08-22,croissant,1,3.75,paid
S03196,2025-08-22,cinnamon bun,1,4.25,paid
S03197,2025-08-22,cinnamon bun,1,4.25,paid
S03198,2025-08-22,filter coffee,2,6.00,paid
S03199,2025-08-22,sourdough loaf,2,15.00,paid
S03200,2025-08-22,croissant,3,11.25,paid
S03201,2025-08-22,apple tart,2,11.00,paid
S03202,2025-08-22,seed rye,1,8.25,paid
S03203,2025-08-23,filter coffee,1,3.00,paid
S03203,2025-08-23,filter coffee,1,3.00,paid
S03204,2025-08-23,cinnamon bun,1,4.25,paid
S03205,2025-08-23,cinnamon bun,2,8.50,paid
S03206,2025-08-23,filter coffee,2,6.00,paid
S03207,2025-08-23,apple tart,1,5.50,paid
S03208,2025-08-23,seed rye,3,24.75,paid
S03209,2025-08-23,croissant,2,7.50,paid
S03210,2025-08-23,apple tart,2,11.00,paid
S03211,2025-08-23,apple tart,3,16.50,paid
S03212,2025-08-23,cinnamon bun,2,8.50,paid
S03213,2025-08-23,apple tart,2,11.00,void
S03214,2025-08-23,sourdough loaf,1,7.50,paid
S03215,2025-08-23,croissant,2,7.50,paid
S03216,2025-08-23,apple tart,3,16.50,paid
S03217,2025-08-23,sourdough loaf,1,7.50,paid
S03218,2025-08-23,filter coffee,2,6.00,paid
S03219,2025-08-23,cinnamon bun,3,12.75,paid
S03220,2025-08-23,filter coffee,1,3.00,paid
S03221,2025-08-23,croissant,1,3.75,paid
S03222,2025-08-23,sourdough loaf,1,7.50,paid
S03223,2025-08-23,croissant,3,11.25,paid
S03224,2025-08-23,seed rye,3,24.75,paid
S03225,2025-08-23,filter coffee,2,6.00,paid
S03226,2025-08-23,seed rye,3,24.75,paid
S03227,2025-08-23,sourdough loaf,1,7.50,paid
S03228,2025-08-24,filter coffee,2,6.00,paid
S03229,2025-08-24,seed rye,1,8.25,paid
S03230,2025-08-24,croissant,2,7.50,paid
S03231,2025-08-24,sourdough loaf,1,7.50,paid
S03232,2025-08-24,seed rye,2,16.50,paid
S03233,2025-08-24,cinnamon bun,1,4.25,paid
S03234,2025-08-24,filter coffee,2,6.00,paid
S03235,2025-08-24,cinnamon bun,2,8.50,paid
S03236,2025-08-24,filter coffee,2,6.00,paid
S03237,2025-08-24,sourdough loaf,1,7.50,paid
S03238,2025-08-24,seed rye,2,16.50,void
S03239,2025-08-24,apple tart,1,5.50,void
S03240,2025-08-24,sourdough loaf,1,7.50,void
S03241,2025-08-24,sourdough loaf,2,15.00,paid
S03242,2025-08-24,cinnamon bun,2,8.50,paid
S03243,2025-08-24,croissant,1,3.75,paid
S03244,2025-08-24,cinnamon bun,1,4.25,paid
S03245,2025-08-24,cinnamon bun,2,8.50,paid
S03246,2025-08-25,filter coffee,1,3.00,paid
S03247,2025-08-25,seed rye,2,16.50,paid
S03248,2025-08-25,seed rye,1,8.25,paid
S03249,2025-08-25,croissant,2,7.50,paid
S03250,2025-08-25,croissant,2,7.50,paid
S03251,2025-08-25,croissant,1,3.75,paid
S03252,2025-08-25,seed rye,1,8.25,paid
S03253,2025-08-25,filter coffee,1,3.00,paid
S03254,2025-08-25,filter coffee,1,3.00,paid
S03255,2025-08-25,sourdough loaf,1,7.50,paid
S03256,2025-08-25,seed rye,1,8.25,paid
S03257,2025-08-25,sourdough loaf,1,7.50,paid
S03258,2025-08-26,croissant,3,11.25,paid
S03259,2025-08-26,apple tart,1,5.50,paid
S03260,2025-08-26,filter coffee,2,,void
S03261,2025-08-26,filter coffee,1,3.00,paid
S03262,2025-08-26,filter coffee,1,3.00,paid
S03263,2025-08-26,filter coffee,1,3.00,paid
S03264,2025-08-26,croissant,1,3.75,paid
S03265,2025-08-27,filter coffee,3,9.00,paid
S03266,2025-08-27,filter coffee,2,6.00,paid
S03267,2025-08-27,cinnamon bun,1,4.25,paid
S03268,2025-08-27,filter coffee,2,6.00,paid
S03269,2025-08-27,cinnamon bun,2,8.50,paid
S03270,2025-08-27,cinnamon bun,1,4.25,paid
S03271,2025-08-27,cinnamon bun,2,8.50,paid
S03272,2025-08-27,filter coffee,2,6.00,paid
S03273,27/08/2025,cinnamon bun,3,12.75,refunded
S03274,2025-08-27,apple tart,2,11.00,paid
S03275,2025-08-27,apple tart,1,5.50,paid
S03276,2025-08-27,sourdough loaf,2,15.00,paid
S03277,2025-08-27,croissant,1,3.75,paid
S03278,2025-08-28,sourdough loaf,3,22.50,paid
S03279,2025-08-28,sourdough loaf,1,7.50,paid
S03280,2025-08-28,filter coffee,1,3.00,paid
S03281,2025-08-28,croissant,3,11.25,paid
S03282,2025-08-28,croissant,2,7.50,void
S03283,2025-08-28,seed rye,1,8.25,paid
S03284,2025-08-28,croissant,1,3.75,paid
S03285,2025-08-28,seed rye,2,16.50,paid
S03286,2025-08-28,filter coffee,2,6.00,paid
S03287,2025-08-28,seed rye,2,16.50,paid
S03288,2025-08-28,filter coffee,1,3.00,paid
S03289,2025-08-29,filter coffee,1,3.00,paid
S03290,2025-08-29,seed rye,2,16.50,paid
S03291,2025-08-29,sourdough loaf,2,15.00,paid
S03292,2025-08-29,apple tart,1,5.50,paid
S03293,2025-08-29,sourdough loaf,1,7.50,paid
S03294,2025-08-29,cinnamon bun,3,12.75,paid
S03295,2025-08-29,sourdough loaf,1,7.50,paid
S03296,2025-08-29,croissant,2,7.50,paid
S03297,2025-08-29,filter coffee,1,3.00,paid
S03298,2025-08-29,seed rye,3,24.75,paid
S03299,2025-08-29,filter coffee,2,6.00,paid
S03300,2025-08-29,sourdough loaf,2,15.00,paid
S03301,2025-08-29,apple tart,2,11.00,paid
S03302,2025-08-29,cinnamon bun,2,8.50,paid
S03303,2025-08-29,seed rye,1,8.25,paid
S03304,2025-08-29,cinnamon bun,1,4.25,paid
S03305,2025-08-29,filter coffee,1,3.00,paid
S03306,2025-08-29,seed rye,1,8.25,paid
S03307,2025-08-30,apple tart,1,5.50,paid
S03308,2025-08-30,apple tart,3,16.50,paid
S03309,2025-08-30,filter coffee,1,3.00,paid
S03310,2025-08-30,seed rye,2,16.50,paid
S03311,2025-08-30,croissant,1,3.75,paid
S03312,2025-08-30,sourdough loaf,1,7.50,paid
S03313,2025-08-30,seed rye,1,8.25,paid
S03314,2025-08-30,filter coffee,1,3.00,paid
S03315,2025-08-30,filter coffee,3,9.00,paid
S03316,2025-08-30,seed rye,1,8.25,paid
S03317,2025-08-30,croissant,3,11.25,paid
S03318,2025-08-30,apple tart,3,16.50,paid
S03319,2025-08-30,filter coffee,3,9.00,paid
S03320,2025-08-30,apple tart,1,5.50,paid
S03321,2025-08-30,croissant,1,3.75,void
S03322,2025-08-30,sourdough loaf,2,15.00,paid
S03323,2025-08-30,apple tart,2,11.00,paid
S03324,2025-08-30,sourdough loaf,2,15.00,paid
S03325,2025-08-30,apple tart,1,5.50,paid
S03326,2025-08-30,apple tart,1,5.50,paid
S03327,2025-08-30,filter coffee,3,9.00,paid
S03328,2025-08-30,sourdough loaf,3,22.50,paid
S03329,2025-08-30,cinnamon bun,1,4.25,paid
S03330,2025-08-30,seed rye,1,8.25,paid
S03331,2025-08-30,croissant,1,3.75,paid
S03332,2025-08-31,apple tart,2,11.00,paid
S03333,2025-08-31,seed rye,1,8.25,paid
S03334,2025-08-31,cinnamon bun,1,4.25,paid
S03335,2025-08-31,filter coffee,1,3.00,paid
S03336,2025-08-31,croissant,1,3.75,paid
S03337,2025-08-31,seed rye,3,24.75,paid
S03338,2025-08-31,cinnamon bun,1,4.25,paid
S03339,2025-08-31,cinnamon bun,3,,paid
S03340,2025-08-31,croissant,1,3.75,paid
S03341,2025-08-31,seed rye,1,8.25,paid
S03342,2025-08-31,filter coffee,3,9.00,paid
S03343,2025-08-31,cinnamon bun,3,12.75,paid
S03344,2025-08-31,apple tart,1,5.50,paid
S03345,2025-08-31,cinnamon bun,1,4.25,paid
S03346,2025-09-01,cinnamon bun,2,8.50,paid
S03347,2025-09-01,croissant,3,11.25,paid
S03348,2025-09-01,sourdough loaf,3,22.50,paid
S03349,2025-09-01,croissant,1,3.75,paid
S03350,2025-09-01,sourdough loaf,1,7.50,paid
S03351,2025-09-02,apple tart,2,11.00,paid
S03352,2025-09-02,apple tart,1,5.50,paid
S03353,2025-09-02,apple tart,2,11.00,void
S03354,2025-09-02,croissant,1,3.75,paid
S03355,2025-09-02,seed rye,1,8.25,paid
S03356,2025-09-02,seed rye,2,16.50,paid
S03357,2025-09-03,croissant,2,7.50,paid
S03358,2025-09-03,filter coffee,2,6.00,paid
S03359,2025-09-03,sourdough loaf,2,15.00,paid
S03360,2025-09-03,filter coffee,1,3.00,paid
S03361,2025-09-03,croissant,1,3.75,paid
S03362,2025-09-03,sourdough loaf,2,15.00,paid
S03363,2025-09-03,seed rye,2,16.50,paid
S03364,2025-09-03,cinnamon bun,1,4.25,paid
S03365,2025-09-03,sourdough loaf,2,15.00,paid
S03366,2025-09-03,apple tart,2,11.00,paid
S03367,2025-09-03,filter coffee,1,3.00,paid
S03368,2025-09-03,filter coffee,1,3.00,paid
S03369,2025-09-04,apple tart,1,5.50,paid
S03370,2025-09-04,sourdough loaf,1,7.50,refunded
S03371,2025-09-04,croissant,1,3.75,paid
S03372,2025-09-04,sourdough loaf,1,7.50,paid
S03373,2025-09-04,apple tart,3,16.50,paid
S03374,2025-09-04,seed rye,3,24.75,paid
S03375,2025-09-04,filter coffee,1,3.00,paid
S03376,2025-09-04,cinnamon bun,2,8.50,paid
S03377,2025-09-05,sourdough loaf,1,7.50,paid
S03378,2025-09-05,seed rye,1,8.25,paid
S03379,2025-09-05,seed rye,1,8.25,paid
S03380,2025-09-05,sourdough loaf,2,15.00,paid
S03381,2025-09-05,filter coffee,2,6.00,paid
S03382,2025-09-05,filter coffee,2,6.00,paid
S03383,2025-09-05,filter coffee,1,3.00,void
S03384,2025-09-05,sourdough loaf,1,7.50,paid
S03385,2025-09-06,cinnamon bun,2,8.50,paid
S03386,2025-09-06,sourdough loaf,1,7.50,paid
S03387,2025-09-06,filter coffee,3,9.00,paid
S03388,2025-09-06,croissant,2,7.50,paid
S03389,2025-09-06,croissant,1,3.75,paid
S03390,2025-09-06,seed rye,1,8.25,paid
S03391,2025-09-06,cinnamon bun,1,4.25,paid
S03392,2025-09-06,apple tart,1,5.50,paid
S03393,2025-09-06,apple tart,2,11.00,paid
S03394,2025-09-06,sourdough loaf,2,15.00,paid
S03395,2025-09-06,apple tart,1,5.50,paid
S03396,2025-09-06,apple tart,1,5.50,paid
S03397,2025-09-06,croissant,1,3.75,paid
S03398,2025-09-06,filter coffee,2,6.00,paid
S03399,2025-09-06,filter coffee,1,3.00,paid
S03400,2025-09-06,seed rye,1,8.25,paid
S03401,2025-09-06,sourdough loaf,3,22.50,paid
S03402,2025-09-06,filter coffee,2,6.00,paid
S03403,2025-09-06,apple tart,1,5.50,paid
S03404,2025-09-06,apple tart,3,16.50,paid
S03405,2025-09-06,filter coffee,2,6.00,paid
S03406,2025-09-07,seed rye,1,8.25,paid
S03407,2025-09-07,sourdough loaf,2,15.00,paid
S03408,2025-09-07,sourdough loaf,1,7.50,paid
S03409,2025-09-07,seed rye,3,24.75,paid
S03410,2025-09-07,croissant,3,11.25,paid
S03411,2025-09-07,seed rye,2,16.50,paid
S03412,2025-09-07,seed rye,1,8.25,paid
S03413,2025-09-07,filter coffee,2,6.00,paid
S03414,2025-09-07,seed rye,1,8.25,paid
S03415,2025-09-07,cinnamon bun,3,12.75,paid
S03416,2025-09-07,seed rye,1,8.25,paid
S03417,2025-09-07,seed rye,2,16.50,paid
S03418,2025-09-07,croissant,1,3.75,paid
S03419,2025-09-07,cinnamon bun,1,4.25,paid
S03420,2025-09-07,sourdough loaf,1,7.50,paid
S03421,2025-09-07,sourdough loaf,2,15.00,paid
S03422,2025-09-07,croissant,1,3.75,paid
S03423,2025-09-08,apple tart,3,16.50,paid
S03424,2025-09-08,seed rye,2,16.50,paid
S03425,2025-09-08,filter coffee,2,6.00,paid
S03426,2025-09-08,apple tart,1,5.50,paid
S03427,2025-09-08,croissant,3,11.25,paid
S03428,2025-09-08,cinnamon bun,1,4.25,paid
S03429,2025-09-08,croissant,1,3.75,paid
S03430,2025-09-08,sourdough loaf,1,7.50,paid
S03431,2025-09-08,croissant,1,3.75,paid
S03432,2025-09-09,apple tart,1,5.50,paid
S03433,2025-09-09,apple tart,1,5.50,paid
S03434,2025-09-09,cinnamon bun,1,4.25,paid
S03435,2025-09-09,sourdough loaf,2,15.00,paid
S03436,2025-09-09,croissant,1,3.75,paid
S03437,2025-09-09,cinnamon bun,1,4.25,paid
S03438,2025-09-09,croissant,2,7.50,void
S03439,2025-09-10,apple tart,2,11.00,paid
S03440,2025-09-10,sourdough loaf,1,7.50,paid
S03441,2025-09-10,apple tart,2,11.00,paid
S03442,2025-09-10,cinnamon bun,1,4.25,paid
S03443,2025-09-10,sourdough loaf,1,7.50,paid
S03444,2025-09-10,filter coffee,3,9.00,paid
S03445,2025-09-10,filter coffee,1,3.00,paid
S03446,2025-09-10,seed rye,2,16.50,paid
S03447,2025-09-10,cinnamon bun,2,8.50,paid
S03448,2025-09-10,apple tart,1,5.50,paid
S03449,2025-09-10,croissant,1,3.75,paid
S03450,2025-09-10,filter coffee,1,3.00,paid
S03451,2025-09-11,filter coffee,1,3.00,paid
S03452,2025-09-11,sourdough loaf,1,7.50,paid
S03453,2025-09-11,apple tart,1,5.50,void
S03454,2025-09-11,croissant,2,7.50,paid
S03455,2025-09-11,apple tart,2,11.00,paid
S03456,2025-09-11,apple tart,3,16.50,paid
S03457,2025-09-11,seed rye,2,16.50,paid
S03458,2025-09-11,filter coffee,1,3.00,paid
S03459,2025-09-11,filter coffee,2,6.00,paid
S03460,2025-09-11,croissant,1,3.75,paid
S03461,2025-09-12,apple tart,1,5.50,paid
S03462,2025-09-12,apple tart,1,5.50,paid
S03463,2025-09-12,apple tart,2,11.00,paid
S03464,2025-09-12,filter coffee,1,3.00,paid
S03465,2025-09-12,filter coffee,1,3.00,paid
S03466,2025-09-12,sourdough loaf,2,15.00,void
S03467,2025-09-12,apple tart,1,5.50,paid
S03468,2025-09-12,filter coffee,3,9.00,paid
S03469,2025-09-12,filter coffee,2,6.00,paid
S03470,2025-09-12,seed rye,3,24.75,paid
S03471,2025-09-12,filter coffee,2,6.00,paid
S03472,2025-09-12,seed rye,2,16.50,paid
S03473,2025-09-13,seed rye,3,24.75,paid
S03474,2025-09-13,seed rye,3,24.75,paid
S03475,2025-09-13,seed rye,1,8.25,paid
S03476,2025-09-13,croissant,1,3.75,paid
S03477,2025-09-13,seed rye,3,24.75,paid
S03478,2025-09-13,croissant,3,11.25,paid
S03479,2025-09-13,sourdough loaf,3,22.50,paid
S03480,2025-09-13,sourdough loaf,2,15.00,paid
S03481,2025-09-13,sourdough loaf,2,15.00,paid
S03482,2025-09-13,apple tart,1,5.50,paid
S03483,2025-09-13,filter coffee,1,3.00,paid
S03484,2025-09-13,cinnamon bun,1,4.25,paid
S03485,2025-09-13,cinnamon bun,2,8.50,paid
S03486,2025-09-13,sourdough loaf,2,15.00,paid
S03487,2025-09-13,sourdough loaf,2,15.00,paid
S03488,2025-09-13,apple tart,2,11.00,paid
S03489,2025-09-13,seed rye,2,16.50,paid
S03490,2025-09-13,cinnamon bun,2,8.50,paid
S03491,2025-09-13,sourdough loaf,1,7.50,paid
S03492,2025-09-14,apple tart,2,11.00,paid
S03493,2025-09-14,croissant,1,3.75,paid
S03494,2025-09-14,sourdough loaf,1,7.50,void
S03495,2025-09-14,seed rye,2,16.50,paid
S03496,2025-09-14,apple tart,1,5.50,paid
S03497,2025-09-14,cinnamon bun,2,8.50,paid
S03498,2025-09-14,cinnamon bun,2,8.50,paid
S03499,2025-09-14,croissant,2,7.50,paid
S03500,2025-09-14,filter coffee,1,3.00,paid
S03501,2025-09-14,croissant,1,3.75,paid
S03502,2025-09-14,filter coffee,2,6.00,paid
S03503,2025-09-14,filter coffee,2,6.00,paid
S03504,2025-09-14,sourdough loaf,2,15.00,paid
S03505,2025-09-14,filter coffee,3,9.00,paid
S03506,2025-09-14,croissant,1,3.75,paid
S03507,2025-09-14,croissant,2,7.50,paid
S03508,2025-09-15,filter coffee,2,6.00,paid
S03509,2025-09-15,filter coffee,2,6.00,paid
S03510,2025-09-15,sourdough loaf,2,15.00,paid
S03511,2025-09-15,sourdough loaf,1,7.50,paid
S03512,2025-09-15,filter coffee,1,3.00,paid
S03513,2025-09-15,apple tart,1,5.50,paid
S03513,2025-09-15,apple tart,1,5.50,paid
S03514,2025-09-15,croissant,2,7.50,paid
S03515,2025-09-16,apple tart,1,5.50,paid
S03516,2025-09-16,croissant,2,7.50,paid
S03517,2025-09-16,apple tart,2,11.00,paid
S03518,2025-09-16,filter coffee,3,9.00,paid
S03519,2025-09-16,cinnamon bun,1,4.25,refunded
S03520,2025-09-16,sourdough loaf,1,7.50,paid
S03521,2025-09-16,sourdough loaf,1,7.50,paid
S03522,2025-09-16,croissant,2,7.50,paid
S03523,2025-09-16,cinnamon bun,3,12.75,paid
S03524,2025-09-16,cinnamon bun,1,4.25,paid
S03525,2025-09-16,seed rye,1,8.25,paid
S03526,2025-09-16,cinnamon bun,2,8.50,paid
S03527,2025-09-16,filter coffee,1,3.00,paid
S03528,2025-09-16,croissant,3,11.25,paid
S03529,2025-09-16,apple tart,2,11.00,paid
S03530,2025-09-16,seed rye,1,8.25,paid
S03531,2025-09-16,seed rye,1,8.25,paid
S03532,2025-09-16,croissant,1,3.75,paid
S03533,2025-09-17,sourdough loaf,1,,paid
S03534,2025-09-17,filter coffee,3,9.00,paid
S03535,2025-09-17,filter coffee,1,3.00,paid
S03536,2025-09-17,croissant,3,11.25,paid
S03537,2025-09-17,apple tart,2,11.00,paid
S03538,2025-09-17,seed rye,1,8.25,paid
S03539,2025-09-17,seed rye,3,24.75,paid
S03540,2025-09-17,apple tart,2,11.00,paid
S03541,2025-09-17,apple tart,2,11.00,paid
S03542,2025-09-17,cinnamon bun,3,12.75,paid
S03543,2025-09-17,croissant,1,3.75,paid
S03544,2025-09-17,filter coffee,1,3.00,paid
S03545,2025-09-17,croissant,1,3.75,paid
S03546,2025-09-18,sourdough loaf,1,7.50,paid
S03547,2025-09-18,cinnamon bun,1,4.25,paid
S03548,2025-09-18,croissant,1,3.75,paid
S03549,2025-09-18,filter coffee,1,3.00,paid
S03550,2025-09-18,sourdough loaf,1,7.50,paid
S03551,2025-09-18,seed rye,1,8.25,refunded
S03552,2025-09-18,apple tart,1,5.50,paid
S03553,2025-09-18,cinnamon bun,1,4.25,paid
S03554,2025-09-18,cinnamon bun,1,4.25,paid
S03555,2025-09-18,filter coffee,1,3.00,paid
S03556,2025-09-18,sourdough loaf,2,15.00,paid
S03557,2025-09-18,cinnamon bun,2,8.50,paid
S03558,2025-09-19,croissant,1,3.75,paid
S03559,2025-09-19,apple tart,1,,paid
S03560,2025-09-19,croissant,2,7.50,paid
S03561,2025-09-19,sourdough loaf,1,7.50,paid
S03562,2025-09-19,croissant,1,3.75,paid
S03563,2025-09-19,sourdough loaf,1,7.50,paid
S03564,2025-09-19,seed rye,2,16.50,paid
S03565,2025-09-19,seed rye,2,16.50,paid
S03566,2025-09-19,apple tart,1,5.50,paid
S03567,2025-09-19,apple tart,2,11.00,paid
S03568,2025-09-19,cinnamon bun,2,8.50,paid
S03569,2025-09-19,croissant,1,3.75,paid
S03570,2025-09-19,cinnamon bun,1,4.25,paid
S03571,2025-09-19,sourdough loaf,1,7.50,paid
S03572,2025-09-19,croissant,1,3.75,paid
S03573,2025-09-20,croissant,1,3.75,paid
S03574,2025-09-20,filter coffee,2,6.00,paid
S03575,2025-09-20,cinnamon bun,1,4.25,paid
S03576,2025-09-20,filter coffee,2,6.00,paid
S03577,2025-09-20,cinnamon bun,1,4.25,void
S03578,2025-09-20,filter coffee,2,6.00,paid
S03579,2025-09-20,filter coffee,3,9.00,paid
S03580,2025-09-20,apple tart,1,5.50,paid
S03581,2025-09-20,croissant,2,,paid
S03582,2025-09-20,sourdough loaf,1,7.50,paid
